id,name,code,level,qualification_group,education_level,skill_level,date_from,active,parent_id/id
bg_ncop_11209028,Заместник-председател управителен съвет Централен кооперативен съюз,11209028,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11209029,Заместник-председател кооперативен съюз,11209029,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11209030,Заместник-председател кооперация,11209030,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11209031,Председател контролен съвет на кооперативен съюз,11209031,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11209032,Председател контролен съвет на Централен кооперативен съюз,11209032,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11209033,Председател кооперативен съюз,11209033,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11209034,Председател кооперация,11209034,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11209035,Председател на управителен съвет на Централен кооперативен съюз,11209035,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11209036,Ректор висше училище,11209036,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11209037,Заместник-ректор висше училище,11209037,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11207038,Помощник-ректор висше училище,11207038,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11209039,Генерален директор на Българска телеграфна агенция,11209039,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11206040,Ръководител отдел в транспорта и въздушното обслужване,11206040,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11207041,Ръководител директор регионално поделение обслужване на въздушно движение,11207041,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11207042,Заместник ръководител директор регионално поделение обслужване на въздушно движение,11207042,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11207043,Ръководител директор обособено звено транспорт,11207043,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11207044,Директор обособено звено аеронавигационното в обслужване,11207044,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11207045,Регионален мениджър,11207045,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11207046,Управител клон на търговско дружество,11207046,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11207047,Ръководител във фармацевтичната компания фармацевт,11207047,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11206048,Директор,11206048,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11206049,Ректор на Духовната семинария,11206049,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11207050,Директор регионално поделение,11207050,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11207051,Програмен директор,11207051,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11207052,Главен архитект община район,11207052,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11207053,Член на Висшия съдебен съвет,11207053,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_11206054,Социален предприемач,11206054,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1120
bg_ncop_12117001,Финансов директор,12117001,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1211
bg_ncop_12117002,Финансов мениджър,12117002,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1211
bg_ncop_12116003,Управител финансови дейности,12116003,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1211
bg_ncop_12116004,Управител счетоводни услуги,12116004,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1211
bg_ncop_12116005,Ръководител финансов отдел,12116005,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1211
bg_ncop_12116006,Ръководител финансов сектор,12116006,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1211
bg_ncop_12116007,Ръководител счетоводен отдел,12116007,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1211
bg_ncop_12116008,Директор за връзки с инвеститорите,12116008,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1211
bg_ncop_12116009,Корпоративен секретар,12116009,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1211
bg_ncop_12126001,Управител човешки ресурси,12126001,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1212
bg_ncop_12126002,Директор Мениджър човешки ресурси,12126002,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1212
bg_ncop_12126003,Ръководител отдел човешки ресурси,12126003,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1212
bg_ncop_12126004,Ръководител сектор човешки ресурси,12126004,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1212
bg_ncop_12126005,Ръководител организация и ефективност на труда,12126005,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1212
bg_ncop_12126006,Ръководител набиране на персонал,12126006,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1212
bg_ncop_12126007,Ръководител здравословни и безопасни условия на труд,12126007,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1212
bg_ncop_12137001,Главен юрист Българска народна банка,12137001,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1213
bg_ncop_12137002,Главен касиер Българска народна банка,12137002,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1213
bg_ncop_12137003,Главен счетоводител Българска народна банка,12137003,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1213
bg_ncop_12139004,Член Надзорен съвет на агенция,12139004,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1213
bg_ncop_12139005,Член Сметна палата,12139005,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1213
bg_ncop_12139006,Член държавна комисия,12139006,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1213
bg_ncop_12137007,Директор дирекция администрация на Президента,12137007,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1213
bg_ncop_12137008,Директор дирекция администрация,12137008,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1213
bg_ncop_12137009,Директор дирекция Сметна палата,12137009,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1213
bg_ncop_12137010,Директор областна администрация,12137010,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1213
bg_ncop_12137011,Директор на юридическо лице по чл. 60 от Закона за администрацията,12137011,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1213
bg_ncop_12136012,Директор дирекция община,12136012,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1213
bg_ncop_12137013,Директор на дирекция в Столична община,12137013,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1213
bg_ncop_12137014,Директор дирекция политики и стратегическо планиране,12137014,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1213
bg_ncop_12137015,Икономически директор,12137015,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1213
bg_ncop_12136016,Мениджър корпоративно планиране,12136016,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1213
bg_ncop_12137017,Заместник-директор на дирекция администрация,12137017,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1213
bg_ncop_12137018,Председател на медицинска комисия лекар НОИ,12137018,occupation,manager,higher,4,2025-01-01,true,bg_ncop_1213
