id,l10n_bg_ecattu,l10n_bg_type_settlement_id/id,name,l10n_bg_code,l10n_bg_structure_type,country_id/id,zipcode,l10n_bg_has_tax_office
l10n_bg.70010,70010,l10n_bg_city.village,Стряма,PDV25-04,cityhall,base.bg,,False
l10n_bg.70024,70024,l10n_bg_city.village,Стубел,MON29-19,cityhall,base.bg,,False
l10n_bg.70104,70104,l10n_bg_city.village,Студен кладенец,KRZ15-42,cityhall,base.bg,,False
l10n_bg.70038,70038,l10n_bg_city.village,Студена,PER32-17,cityhall,base.bg,,False
l10n_bg.70041,70041,l10n_bg_city.village,Студена,SML16-28,cityhall,base.bg,,False
l10n_bg.70055,70055,l10n_bg_city.village,Студена,HKV28-13,cityhall,base.bg,,False
l10n_bg.70069,70069,l10n_bg_city.village,Студенец,RAZ17-23,cityhall,base.bg,,False
l10n_bg.70099,70099,l10n_bg_city.village,Студеница,SHU11-16,cityhall,base.bg,,False
l10n_bg.70113,70113,l10n_bg_city.village,Студено буче,MON29-20,cityhall,base.bg,,False
l10n_bg.70127,70127,l10n_bg_city.village,Стъргел,SFO10-12,cityhall,base.bg,,False
l10n_bg.70130,70130,l10n_bg_city.village,Стърмен,RSE04-14,cityhall,base.bg,,False
l10n_bg.70158,70158,l10n_bg_city.village,Стърница,SML02-12,cityhall,base.bg,,False
l10n_bg.70202,70202,l10n_bg_city.village,Сулица,SZR31-47,cityhall,base.bg,,False
l10n_bg.70233,70233,l10n_bg_city.village,Сумер,MON29-26,cityhall,base.bg,,False
l10n_bg.70250,70250,l10n_bg_city.village,Сусам,HKV19-09,cityhall,base.bg,,False
l10n_bg.70278,70278,l10n_bg_city.village,Суха река,SHU23-09,cityhall,base.bg,,False
l10n_bg.70281,70281,l10n_bg_city.village,Сухаче,PVN37-11,cityhall,base.bg,,False
l10n_bg.70319,70319,l10n_bg_city.village,Сухово,KRZ02-23,cityhall,base.bg,,False
l10n_bg.70336,70336,l10n_bg_city.village,Суходол,SLS07-21,cityhall,base.bg,,False
l10n_bg.70353,70353,l10n_bg_city.village,Сухозем,PDV12-16,cityhall,base.bg,,False
l10n_bg.70384,70384,l10n_bg_city.village,Сушево,RAZ11-06,cityhall,base.bg,,False
l10n_bg.70398,70398,l10n_bg_city.village,Сушина,SHU10-18,cityhall,base.bg,,False
l10n_bg.70408,70408,l10n_bg_city.village,Сушица,VTR31-17,cityhall,base.bg,,False
l10n_bg.70456,70456,l10n_bg_city.village,Събрано,SLV16-32,cityhall,base.bg,,False
l10n_bg.70473,70473,l10n_bg_city.village,Съдиево,BGS01-12,cityhall,base.bg,,False
l10n_bg.70487,70487,l10n_bg_city.village,Съдиево,SLV16-29,cityhall,base.bg,,False
l10n_bg.70490,70490,l10n_bg_city.village,Съдийско поле,SLV16-34,cityhall,base.bg,,False
l10n_bg.70514,70514,l10n_bg_city.village,Съединение,BGS23-20,cityhall,base.bg,,False
l10n_bg.70545,70545,l10n_bg_city.village,Съединение,TGV35-37,cityhall,base.bg,,False
l10n_bg.70559,70559,l10n_bg_city.village,Сърнак,KRZ15-56,cityhall,base.bg,,False
l10n_bg.70576,70576,l10n_bg_city.village,Сърнево,BGS09-24,cityhall,base.bg,,False
l10n_bg.70586,70586,l10n_bg_city.village,Сърнево,SZR27-18,cityhall,base.bg,,False
l10n_bg.70593,70593,l10n_bg_city.village,Сърнегор,PDV07-12,cityhall,base.bg,,False
l10n_bg.70617,70617,l10n_bg_city.village,Сърнец,DOB27-22,cityhall,base.bg,,False
l10n_bg.70651,70651,l10n_bg_city.village,Сърница,HKV19-10,cityhall,base.bg,,False
l10n_bg.72045,72045,l10n_bg_city.village,Таваличево,KNL29-42,cityhall,base.bg,,False
l10n_bg.72062,72062,l10n_bg_city.village,Таймище,TGV02-15,cityhall,base.bg,,False
l10n_bg.72076,72076,l10n_bg_city.village,Тамарино,JAM22-24,cityhall,base.bg,,False
l10n_bg.72093,72093,l10n_bg_city.village,Татарево,PDV23-18,cityhall,base.bg,,False
l10n_bg.72103,72103,l10n_bg_city.village,Татарево,HKV19-11,cityhall,base.bg,,False
l10n_bg.72117,72117,l10n_bg_city.village,Татари,PVN03-05,cityhall,base.bg,,False
l10n_bg.72134,72134,l10n_bg_city.village,Татул,KRZ21-44,cityhall,base.bg,,False
l10n_bg.72148,72148,l10n_bg_city.village,Твърдинци,TGV35-51,cityhall,base.bg,,False
l10n_bg.72151,72151,l10n_bg_city.village,Твърдица,BGS04-12,cityhall,base.bg,,False
l10n_bg.72182,72182,l10n_bg_city.village,Текето,HKV34-32,cityhall,base.bg,,False
l10n_bg.72196,72196,l10n_bg_city.village,Телериг,DOB20-15,cityhall,base.bg,,False
l10n_bg.72206,72206,l10n_bg_city.village,Телиш,PVN37-12,cityhall,base.bg,,False
l10n_bg.72211,72211,l10n_bg_city.village,Телчарка,KRZ08-17,cityhall,base.bg,,False
l10n_bg.47809,47809,l10n_bg_city.village,Теменуга,KRZ02-34,cityhall,base.bg,,False
l10n_bg.72240,72240,l10n_bg_city.village,Тенево,JAM25-38,cityhall,base.bg,,False
l10n_bg.72268,72268,l10n_bg_city.village,Теплен,BLG52-13,cityhall,base.bg,,False
l10n_bg.72285,72285,l10n_bg_city.village,Тервел,SHU11-17,cityhall,base.bg,,False
l10n_bg.72309,72309,l10n_bg_city.village,Терзийско,LOV34-18,cityhall,base.bg,,False
l10n_bg.72337,72337,l10n_bg_city.village,Тертер,RAZ16-12,cityhall,base.bg,,False
l10n_bg.72357,72357,l10n_bg_city.village,Тетово,RSE27-12,cityhall,base.bg,,False
l10n_bg.72374,72374,l10n_bg_city.village,Тешово,BLG52-14,cityhall,base.bg,,False
l10n_bg.72391,72391,l10n_bg_city.village,Тикале,SML31-35,cityhall,base.bg,,False
l10n_bg.72401,72401,l10n_bg_city.village,Тимарево,SHU11-18,cityhall,base.bg,,False
l10n_bg.72429,72429,l10n_bg_city.village,Тинтява,KRZ15-43,cityhall,base.bg,,False
l10n_bg.72432,72432,l10n_bg_city.village,Типченица,VRC27-25,cityhall,base.bg,,False
l10n_bg.72463,72463,l10n_bg_city.village,Тихомир,KRZ14-40,cityhall,base.bg,,False
l10n_bg.72477,72477,l10n_bg_city.village,Тихомирово,SZR27-19,cityhall,base.bg,,False
l10n_bg.72480,72480,l10n_bg_city.village,Тича,SLV11-18,cityhall,base.bg,,False
l10n_bg.72504,72504,l10n_bg_city.village,Тишевица,VRC10-18,cityhall,base.bg,,False
l10n_bg.72521,72521,l10n_bg_city.village,Тлачене,VRC08-13,cityhall,base.bg,,False
l10n_bg.72549,72549,l10n_bg_city.village,Тодор Икономово,SHU18-12,cityhall,base.bg,,False
l10n_bg.72552,72552,l10n_bg_city.village,Тодоричене,LOV19-10,cityhall,base.bg,,False
l10n_bg.72566,72566,l10n_bg_city.village,Тодорово,PVN24-21,cityhall,base.bg,,False
l10n_bg.72578,72578,l10n_bg_city.village,Тодорово,RAZ14-21,cityhall,base.bg,,False
l10n_bg.72610,72610,l10n_bg_city.village,Токачка,KRZ15-44,cityhall,base.bg,,False
l10n_bg.72655,72655,l10n_bg_city.village,Томпсън,SFO43-30,cityhall,base.bg,,False
l10n_bg.72693,72693,l10n_bg_city.village,Топола,DOB17-16,cityhall,base.bg,,False
l10n_bg.72709,72709,l10n_bg_city.village,Тополи,VAR06-10,cityhall,base.bg,,False
l10n_bg.72713,72713,l10n_bg_city.village,Тополи дол,PAZ19-26,cityhall,base.bg,,False
l10n_bg.72727,72727,l10n_bg_city.village,Тополица,BGS01-13,cityhall,base.bg,,False
l10n_bg.72730,72730,l10n_bg_city.village,Тополка,KRZ15-62,cityhall,base.bg,,False
l10n_bg.72744,72744,l10n_bg_city.village,Тополница,BLG33-42,cityhall,base.bg,,False
l10n_bg.72758,72758,l10n_bg_city.village,Тополница,KNL48-14,cityhall,base.bg,,False
l10n_bg.72775,72775,l10n_bg_city.village,Тополовец,VID22-06,cityhall,base.bg,,False
l10n_bg.73924,73924,l10n_bg_city.village,Тополовец,VID33-11,cityhall,base.bg,,False
l10n_bg.72789,72789,l10n_bg_city.village,Тополово,PDV01-19,cityhall,base.bg,,False
l10n_bg.72792,72792,l10n_bg_city.village,Тополово,HKV18-12,cityhall,base.bg,,False
l10n_bg.72816,72816,l10n_bg_city.village,Тополчане,SLV20-41,cityhall,base.bg,,False
l10n_bg.72824,72824,l10n_bg_city.village,Тополяне,SZR27-23,cityhall,base.bg,,False
l10n_bg.72833,72833,l10n_bg_city.village,Топузево,SLV11-19,cityhall,base.bg,,False
l10n_bg.72850,72850,l10n_bg_city.village,Топчии,RAZ26-19,cityhall,base.bg,,False
l10n_bg.72864,72864,l10n_bg_city.village,Топчийско,BGS18-32,cityhall,base.bg,,False
l10n_bg.43058,43058,l10n_bg_city.village,Торос,LOV19-06,cityhall,base.bg,,False
l10n_bg.72881,72881,l10n_bg_city.village,Тотлебен,PVN27-07,cityhall,base.bg,,False
l10n_bg.72895,72895,l10n_bg_city.village,Точилари,RAZ16-14,cityhall,base.bg,,False
l10n_bg.72919,72919,l10n_bg_city.village,Тошевци,VID15-06,cityhall,base.bg,,False
l10n_bg.72940,72940,l10n_bg_city.village,Трайково,MON24-09,cityhall,base.bg,,False
l10n_bg.72953,72953,l10n_bg_city.village,Тракиец,HKV34-33,cityhall,base.bg,,False
l10n_bg.72970,72970,l10n_bg_city.village,Тракия,SZR23-11,cityhall,base.bg,,False
l10n_bg.73002,73002,l10n_bg_city.village,Трапище,RAZ17-25,cityhall,base.bg,,False
l10n_bg.73016,73016,l10n_bg_city.village,Трапоклово,SLV20-42,cityhall,base.bg,,False
l10n_bg.73033,73033,l10n_bg_city.village,Требище,SML31-36,cityhall,base.bg,,False
l10n_bg.73050,73050,l10n_bg_city.village,Трем,SHU11-19,cityhall,base.bg,,False
l10n_bg.73078,73078,l10n_bg_city.village,Трескавец,TGV02-13,cityhall,base.bg,,False
l10n_bg.73119,73119,l10n_bg_city.village,Три кладенци,VRC10-19,cityhall,base.bg,,False
l10n_bg.73136,73136,l10n_bg_city.village,Три могили,KRZ16-46,cityhall,base.bg,,False
l10n_bg.73081,73081,l10n_bg_city.village,Триводици,PDV41-04,cityhall,base.bg,,False
l10n_bg.73095,73095,l10n_bg_city.village,Тригорци,DOB03-17,cityhall,base.bg,,False
l10n_bg.73105,73105,l10n_bg_city.village,Триград,SML09-13,cityhall,base.bg,,False
l10n_bg.73122,73122,l10n_bg_city.village,Трилистник,PDV17-16,cityhall,base.bg,,False
l10n_bg.73170,73170,l10n_bg_city.village,Троица,SHU23-10,cityhall,base.bg,,False
l10n_bg.73208,73208,l10n_bg_city.village,Троян,HKV29-07,cityhall,base.bg,,False
l10n_bg.73211,73211,l10n_bg_city.village,Трояново,BGS08-10,cityhall,base.bg,,False
l10n_bg.73225,73225,l10n_bg_city.village,Трояново,SZR27-21,cityhall,base.bg,,False
l10n_bg.73242,73242,l10n_bg_city.village,Труд,PDV17-17,cityhall,base.bg,,False
l10n_bg.73256,73256,l10n_bg_city.village,Трудовец,SFO07-12,cityhall,base.bg,,False
l10n_bg.73262,73262,l10n_bg_city.village,Тръбач,RAZ17-26,cityhall,base.bg,,False
l10n_bg.73287,73287,l10n_bg_city.village,Трънак,BGS18-33,cityhall,base.bg,,False
l10n_bg.73314,73314,l10n_bg_city.village,Трънково,SZR27-22,cityhall,base.bg,,False
l10n_bg.73328,73328,l10n_bg_city.village,Трънково,JAM07-19,cityhall,base.bg,,False
l10n_bg.73345,73345,l10n_bg_city.village,Трънчовица,PVN16-12,cityhall,base.bg,,False
l10n_bg.73359,73359,l10n_bg_city.town,Тръстеник,PVN10-15,cityhall,base.bg,,False
l10n_bg.73362,73362,l10n_bg_city.village,Тръстеник,RSE13-08,cityhall,base.bg,,False
l10n_bg.73376,73376,l10n_bg_city.village,Тръстика,TGV24-32,cityhall,base.bg,,False
l10n_bg.73388,73388,l10n_bg_city.village,Тръстиково,BGS08-11,cityhall,base.bg,,False
l10n_bg.73393,73393,l10n_bg_city.village,Тръстиково,VAR01-14,cityhall,base.bg,,False
l10n_bg.73420,73420,l10n_bg_city.village,Тулово,SZR22-16,cityhall,base.bg,,False
l10n_bg.73451,73451,l10n_bg_city.village,Турия,SZR24-10,cityhall,base.bg,,False
l10n_bg.73479,73479,l10n_bg_city.village,Туроковци,PER51-25,cityhall,base.bg,,False
l10n_bg.73506,73506,l10n_bg_city.village,Тутраканци,VAR24-20,cityhall,base.bg,,False
l10n_bg.73519,73519,l10n_bg_city.village,Туховища,BLG42-12,cityhall,base.bg,,False
l10n_bg.73523,73523,l10n_bg_city.village,Тученица,PVN24-22,cityhall,base.bg,,False
l10n_bg.73537,73537,l10n_bg_city.village,Тушовица,SHU10-14,cityhall,base.bg,,False
l10n_bg.73540,73540,l10n_bg_city.village,Тъжа,SZR24-11,cityhall,base.bg,,False
l10n_bg.73554,73554,l10n_bg_city.village,Тъкач,SHU18-13,cityhall,base.bg,,False
l10n_bg.73883,73883,l10n_bg_city.village,Тънка бара,SML18-14,cityhall,base.bg,,False
l10n_bg.73571,73571,l10n_bg_city.village,Тънково,BGS15-09,cityhall,base.bg,,False
l10n_bg.73585,73585,l10n_bg_city.village,Тънково,HKV30-23,cityhall,base.bg,,False
l10n_bg.73599,73599,l10n_bg_city.village,Тънкото,SML16-30,cityhall,base.bg,,False
l10n_bg.73612,73612,l10n_bg_city.village,Търговище,VID37-07,cityhall,base.bg,,False
l10n_bg.73897,73897,l10n_bg_city.village,Търна,KRZ02-36,cityhall,base.bg,,False
l10n_bg.73643,73643,l10n_bg_city.village,Търнава,VRC08-14,cityhall,base.bg,,False
l10n_bg.73657,73657,l10n_bg_city.village,Търнава,JAM25-39,cityhall,base.bg,,False
l10n_bg.73660,73660,l10n_bg_city.village,Търнак,VRC08-15,cityhall,base.bg,,False
l10n_bg.73674,73674,l10n_bg_city.village,Търнене,PVN24-23,cityhall,base.bg,,False
l10n_bg.73688,73688,l10n_bg_city.village,Търничени,SZR24-12,cityhall,base.bg,,False
l10n_bg.73691,73691,l10n_bg_city.village,Търновлаг,KNL29-43,cityhall,base.bg,,False
l10n_bg.73701,73701,l10n_bg_city.village,Търновца,TGV35-38,cityhall,base.bg,,False
l10n_bg.73715,73715,l10n_bg_city.village,Търновци,KRZ08-18,cityhall,base.bg,,False
l10n_bg.73729,73729,l10n_bg_city.village,Търновци,SLS34-10,cityhall,base.bg,,False
l10n_bg.73732,73732,l10n_bg_city.village,Търносливка,KRZ02-15,cityhall,base.bg,,False
l10n_bg.73746,73746,l10n_bg_city.village,Търняне,VID09-35,cityhall,base.bg,,False
l10n_bg.73777,73777,l10n_bg_city.village,Търън,SML31-38,cityhall,base.bg,,False
l10n_bg.73794,73794,l10n_bg_city.village,Тюркмен,PDV07-16,cityhall,base.bg,,False
l10n_bg.73804,73804,l10n_bg_city.village,Тютюнче,KRZ08-39,cityhall,base.bg,,False
l10n_bg.73818,73818,l10n_bg_city.village,Тянево,DOB15-61,cityhall,base.bg,,False
l10n_bg.73821,73821,l10n_bg_city.village,Тянево,HKV29-08,cityhall,base.bg,,False
l10n_bg.75013,75013,l10n_bg_city.village,Угледно,TGV22-37,cityhall,base.bg,,False
l10n_bg.75085,75085,l10n_bg_city.village,Узунджово,HKV34-34,cityhall,base.bg,,False
l10n_bg.75112,75112,l10n_bg_city.village,Умаревци,LOV18-30,cityhall,base.bg,,False
l10n_bg.75143,75143,l10n_bg_city.village,Уровене,VRC21-13,cityhall,base.bg,,False
l10n_bg.75174,75174,l10n_bg_city.village,Усойка,KNL05-10,cityhall,base.bg,,False
l10n_bg.75188,75188,l10n_bg_city.village,Устина,PDV26-28,cityhall,base.bg,,False
l10n_bg.75191,75191,l10n_bg_city.village,Устрем,HKV32-15,cityhall,base.bg,,False
l10n_bg.75201,75201,l10n_bg_city.village,Устрен,KRZ08-19,cityhall,base.bg,,False
l10n_bg.75246,75246,l10n_bg_city.village,Ушинци,RAZ26-16,cityhall,base.bg,,False
l10n_bg.76039,76039,l10n_bg_city.village,Факия,BGS06-23,cityhall,base.bg,,False
l10n_bg.76064,76064,l10n_bg_city.village,Фелдфебел Денково,DOB15-62,cityhall,base.bg,,False
l10n_bg.76073,76073,l10n_bg_city.village,Филаретово,SLV11-20,cityhall,base.bg,,False
l10n_bg.76090,76090,l10n_bg_city.village,Филипово,BLG01-07,cityhall,base.bg,,False
l10n_bg.76114,76114,l10n_bg_city.village,Филиповци,PER51-26,cityhall,base.bg,,False
l10n_bg.76145,76145,l10n_bg_city.village,Флорентин,VID30-03,cityhall,base.bg,,False
l10n_bg.76159,76159,l10n_bg_city.village,Фотиново,KRZ14-41,cityhall,base.bg,,False
l10n_bg.76162,76162,l10n_bg_city.village,Фотиново,PAZ03-02,cityhall,base.bg,,False
l10n_bg.76193,76193,l10n_bg_city.village,Фурен,VRC21-14,cityhall,base.bg,,False
l10n_bg.76203,76203,l10n_bg_city.village,Фъргово,BLG42-13,cityhall,base.bg,,False
l10n_bg.77013,77013,l10n_bg_city.village,Хаджидимитрово,VTR28-13,cityhall,base.bg,,False
l10n_bg.77027,77027,l10n_bg_city.village,Хаджидимитрово,SZR12-15,cityhall,base.bg,,False
l10n_bg.77030,77030,l10n_bg_city.village,Хаджидимитрово,JAM25-40,cityhall,base.bg,,False
l10n_bg.77061,77061,l10n_bg_city.village,Хаджиево,PAZ19-27,cityhall,base.bg,,False
l10n_bg.77089,77089,l10n_bg_city.village,Хаджиите,BGS09-26,cityhall,base.bg,,False
l10n_bg.77092,77092,l10n_bg_city.village,Хаджийско,KRZ14-62,cityhall,base.bg,,False
l10n_bg.68730,68730,l10n_bg_city.village,Хан Аспарухово,SZR31-44,cityhall,base.bg,,False
l10n_bg.78210,78210,l10n_bg_city.village,Хан Крум,SHU23-11,cityhall,base.bg,,False
l10n_bg.77150,77150,l10n_bg_city.village,Ханово,JAM25-41,cityhall,base.bg,,False
l10n_bg.77219,77219,l10n_bg_city.village,Хвойна,SML38-09,cityhall,base.bg,,False
l10n_bg.77222,77222,l10n_bg_city.village,Хвостяне,BLG13-14,cityhall,base.bg,,False
l10n_bg.77246,77246,l10n_bg_city.village,Хераково,SFO06-06,cityhall,base.bg,,False
l10n_bg.77253,77253,l10n_bg_city.village,Хирево,GAB29-31,cityhall,base.bg,,False
l10n_bg.77267,77267,l10n_bg_city.village,Хисар,KRZ15-59,cityhall,base.bg,,False
l10n_bg.77284,77284,l10n_bg_city.village,Хитово,DOB15-63,cityhall,base.bg,,False
l10n_bg.77311,77311,l10n_bg_city.village,Хлевене,LOV18-31,cityhall,base.bg,,False
l10n_bg.77325,77325,l10n_bg_city.village,Хлябово,HKV32-16,cityhall,base.bg,,False
l10n_bg.77342,77342,l10n_bg_city.village,Хотанца,RSE27-08,cityhall,base.bg,,False
l10n_bg.77356,77356,l10n_bg_city.village,Хотница,VTR04-32,cityhall,base.bg,,False
l10n_bg.77361,77361,l10n_bg_city.village,Хотово,BLG40-41,cityhall,base.bg,,False
l10n_bg.77373,77373,l10n_bg_city.village,Храбрино,PDV26-29,cityhall,base.bg,,False
l10n_bg.77387,77387,l10n_bg_city.village,Храброво,VAR24-21,cityhall,base.bg,,False
l10n_bg.77400,77400,l10n_bg_city.village,Храбърско,SFO06-07,cityhall,base.bg,,False
l10n_bg.77428,77428,l10n_bg_city.village,Храстово,KRZ15-46,cityhall,base.bg,,False
l10n_bg.77431,77431,l10n_bg_city.village,Християново,SZR31-48,cityhall,base.bg,,False
l10n_bg.77462,77462,l10n_bg_city.village,Христо Даново,PDV13-27,cityhall,base.bg,,False
l10n_bg.77476,77476,l10n_bg_city.village,Хрищени,SZR31-49,cityhall,base.bg,,False
l10n_bg.77487,77487,l10n_bg_city.village,Хромица,KRZ02-29,cityhall,base.bg,,False
l10n_bg.77493,77493,l10n_bg_city.village,Хубавене,VRC32-10,cityhall,base.bg,,False
l10n_bg.77517,77517,l10n_bg_city.village,Хума,RAZ29-12,cityhall,base.bg,,False
l10n_bg.77548,77548,l10n_bg_city.village,Хърлец,VRC20-04,cityhall,base.bg,,False
l10n_bg.77565,77565,l10n_bg_city.village,Хърсово,BLG40-42,cityhall,base.bg,,False
l10n_bg.77579,77579,l10n_bg_city.village,Хърсово,RAZ29-13,cityhall,base.bg,,False
l10n_bg.77582,77582,l10n_bg_city.village,Хърсово,SHU21-13,cityhall,base.bg,,False
l10n_bg.78029,78029,l10n_bg_city.village,Цалапица,PDV26-30,cityhall,base.bg,,False
l10n_bg.78032,78032,l10n_bg_city.village,Цани Гинчево,SHU21-09,cityhall,base.bg,,False
l10n_bg.78046,78046,l10n_bg_city.village,Цапарево,BLG49-17,cityhall,base.bg,,False
l10n_bg.78056,78056,l10n_bg_city.village,Цар Асен,PAZ19-28,cityhall,base.bg,,False
l10n_bg.78077,78077,l10n_bg_city.village,Цар Асен,TGV24-33,cityhall,base.bg,,False
l10n_bg.78238,78238,l10n_bg_city.village,Цар Самуил,SLS34-12,cityhall,base.bg,,False
l10n_bg.78080,78080,l10n_bg_city.village,Царацово,PDV17-18,cityhall,base.bg,,False
l10n_bg.78104,78104,l10n_bg_city.village,Царев брод,SHU30-21,cityhall,base.bg,,False
l10n_bg.12677,12677,l10n_bg_city.village,Царева ливада,GAB12-02,cityhall,base.bg,,False
l10n_bg.78094,78094,l10n_bg_city.village,Царева поляна,HKV30-24,cityhall,base.bg,,False
