id,l10n_bg_ecattu,l10n_bg_type_settlement_id/id,name,l10n_bg_code,state_id/id,l10n_bg_municipality_id/id,l10n_bg_city_hall_id/id,l10n_bg_structure_type,country_id/id
l10n_bg.49271,49271,l10n_bg_city.village,Mrazetsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.49326,49326,l10n_bg_city.village,Murga,KRZ35-17,l10n_bg.S40909,l10n_bg.81236,l10n_bg.55395,normal,base.bg
l10n_bg.49334,49334,l10n_bg_city.village,Murgash,SFO09-00,l10n_bg.S68134,l10n_bg.15309,,normal,base.bg
l10n_bg.49357,49357,l10n_bg_city.village,Mureno,PER19-00,l10n_bg.S55871,l10n_bg.30778,,normal,base.bg
l10n_bg.49374,49374,l10n_bg_city.village,Murtintsi,PER08-00,l10n_bg.S55871,l10n_bg.06286,,normal,base.bg
l10n_bg.49401,49401,l10n_bg_city.village,Musevo,KRZ02-00,l10n_bg.S40909,l10n_bg.00607,,normal,base.bg
l10n_bg.49450,49450,l10n_bg_city.village,Muhovo,SFO20-00,l10n_bg.S68134,l10n_bg.32901,,normal,base.bg
l10n_bg.49463,49463,l10n_bg_city.village,Mutsya,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.49549,49549,l10n_bg_city.village,Madrino,BGS09-00,l10n_bg.S07079,l10n_bg.36525,,normal,base.bg
l10n_bg.49566,49566,l10n_bg_city.village,Marvodol,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.49583,49583,l10n_bg_city.village,Martvinata,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.49624,49624,l10n_bg_city.village,Matenitsa,PDV37-00,l10n_bg.S56784,l10n_bg.77270,,normal,base.bg
l10n_bg.51038,51038,l10n_bg_city.village,Nadartsi,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.51086,51086,l10n_bg_city.village,Nane,KRZ14-26,l10n_bg.S40909,l10n_bg.36926,l10n_bg.47891,normal,base.bg
l10n_bg.51130,51130,l10n_bg_city.village,Nasalevtsi,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.51175,51175,l10n_bg_city.village,Natsovtsi,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.51189,51189,l10n_bg_city.village,Nachevo,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.51192,51192,l10n_bg_city.village,Nebeska,KRZ35-00,l10n_bg.S40909,l10n_bg.81236,,normal,base.bg
l10n_bg.51278,51278,l10n_bg_city.village,Negovantsi,PER36-00,l10n_bg.S55871,l10n_bg.61577,,normal,base.bg
l10n_bg.51322,51322,l10n_bg_city.village,Nedelishte,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.51336,51336,l10n_bg_city.village,Nedelkova Grashtitsa,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.51343,51343,l10n_bg_city.village,Nedelkovo,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.51367,51367,l10n_bg_city.village,Nedyalkovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.51370,51370,l10n_bg_city.village,Nedyalkovtsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.51408,51408,l10n_bg_city.village,Neykovo,DOB17-00,l10n_bg.S72624,l10n_bg.35064,,normal,base.bg
l10n_bg.51411,51411,l10n_bg_city.village,Neykyovets,SFO20-00,l10n_bg.S68134,l10n_bg.32901,,normal,base.bg
l10n_bg.51439,51439,l10n_bg_city.village,Neychovtsi,GAB12-02,l10n_bg.S14218,l10n_bg.23947,l10n_bg.12677,normal,base.bg
l10n_bg.51456,51456,l10n_bg_city.village,Nenovo,VAR24-00,l10n_bg.S10135,l10n_bg.58503,,normal,base.bg
l10n_bg.51469,51469,l10n_bg_city.village,Nenovtsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.51490,51490,l10n_bg_city.village,Nepraznentsi,PER08-00,l10n_bg.S55871,l10n_bg.06286,,normal,base.bg
l10n_bg.51514,51514,l10n_bg_city.village,Nesla,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.51531,51531,l10n_bg_city.village,Neshevtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.51562,51562,l10n_bg_city.village,Nikachkovtsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.51593,51593,l10n_bg_city.village,Nikolaevo,VTR31-00,l10n_bg.S10447,l10n_bg.69633,,normal,base.bg
l10n_bg.51603,51603,l10n_bg_city.village,Nikolaevo,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.51617,51617,l10n_bg_city.village,Nikolaevo,PER36-00,l10n_bg.S55871,l10n_bg.61577,,normal,base.bg
l10n_bg.51696,51696,l10n_bg_city.village,Nikolovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.51706,51706,l10n_bg_city.village,Nikolchovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.51715,51715,l10n_bg_city.village,Nikolchovtsi,GAB05-05,l10n_bg.S14218,l10n_bg.14218,l10n_bg.14814,normal,base.bg
l10n_bg.51737,51737,l10n_bg_city.village,Nikudin,BLG49-00,l10n_bg.S04279,l10n_bg.69969,,normal,base.bg
l10n_bg.51768,51768,l10n_bg_city.village,Nisovo,RSE13-00,l10n_bg.S63427,l10n_bg.32095,,normal,base.bg
l10n_bg.51771,51771,l10n_bg_city.village,Nichovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.51857,51857,l10n_bg_city.village,Nova livada,HKV11-07,l10n_bg.S77195,l10n_bg.32024,l10n_bg.29101,normal,base.bg
l10n_bg.51860,51860,l10n_bg_city.village,Nova Lovcha,BLG52-00,l10n_bg.S04279,l10n_bg.77058,,normal,base.bg
l10n_bg.51901,51901,l10n_bg_city.village,Nova Popina,SLS32-00,l10n_bg.S66425,l10n_bg.66665,,normal,base.bg
l10n_bg.51826,51826,l10n_bg_city.village,Novakovo,VAR02-00,l10n_bg.S10135,l10n_bg.00182,,normal,base.bg
l10n_bg.00357,357,l10n_bg_city.town,Novi Iskar,SOF46-00,l10n_bg.S68134,l10n_bg.68134,,normal,base.bg
l10n_bg.52038,52038,l10n_bg_city.village,Novo Botevo,DOB15-09,l10n_bg.S72624,l10n_bg.72624,l10n_bg.10307,normal,base.bg
l10n_bg.52043,52043,l10n_bg_city.village,Novo bardo,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.52060,52060,l10n_bg_city.village,Novo gradishte,VTR31-00,l10n_bg.S10447,l10n_bg.69633,,normal,base.bg
l10n_bg.52194,52194,l10n_bg_city.village,Novo selo,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.52249,52249,l10n_bg_city.village,Novo selo,SFO39-00,l10n_bg.S68134,l10n_bg.65231,,normal,base.bg
l10n_bg.52252,52252,l10n_bg_city.village,Novo selo,SZR31-00,l10n_bg.S68850,l10n_bg.68850,,normal,base.bg
l10n_bg.52307,52307,l10n_bg_city.village,Novo Hodzhovo,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.52057,52057,l10n_bg_city.village,Novogortsi,VTR14-10,l10n_bg.S10447,l10n_bg.30962,l10n_bg.68494,normal,base.bg
l10n_bg.52153,52153,l10n_bg_city.village,Novoselishte,KRZ35-36,l10n_bg.S40909,l10n_bg.81236,l10n_bg.80830,normal,base.bg
l10n_bg.52297,52297,l10n_bg_city.village,Novoselyane,KNL04-00,l10n_bg.S41112,l10n_bg.04501,,normal,base.bg
l10n_bg.52355,52355,l10n_bg_city.village,Nozherite,GAB35-04,l10n_bg.S14218,l10n_bg.73403,l10n_bg.56719,normal,base.bg
l10n_bg.52369,52369,l10n_bg_city.village,Noseite,GAB35-04,l10n_bg.S14218,l10n_bg.73403,l10n_bg.56719,normal,base.bg
l10n_bg.52372,52372,l10n_bg_city.village,Nochevo,KRZ35-00,l10n_bg.S40909,l10n_bg.81236,,normal,base.bg
l10n_bg.52386,52386,l10n_bg_city.village,Nyushkovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.53031,53031,l10n_bg_city.village,Obel,BLG03-00,l10n_bg.S04279,l10n_bg.04279,,normal,base.bg
l10n_bg.53059,53059,l10n_bg_city.village,Obidim,BLG01-00,l10n_bg.S04279,l10n_bg.02676,,normal,base.bg
l10n_bg.53076,53076,l10n_bg_city.village,Obichnik,KRZ21-00,l10n_bg.S40909,l10n_bg.48996,,normal,base.bg
l10n_bg.53151,53151,l10n_bg_city.village,Ovoshtartsi,GAB05-09,l10n_bg.S14218,l10n_bg.14218,l10n_bg.22959,normal,base.bg
l10n_bg.53165,53165,l10n_bg_city.village,Ovoshtna,VTR14-10,l10n_bg.S10447,l10n_bg.30962,l10n_bg.68494,normal,base.bg
l10n_bg.53240,53240,l10n_bg_city.village,Ovcharovo,SHU30-00,l10n_bg.S83510,l10n_bg.83510,,normal,base.bg
l10n_bg.53268,53268,l10n_bg_city.village,Ovchartsi,SZR27-00,l10n_bg.S68850,l10n_bg.61460,,normal,base.bg
l10n_bg.53357,53357,l10n_bg_city.village,Ognyanovo,DOB20-00,l10n_bg.S72624,l10n_bg.40097,,normal,base.bg
l10n_bg.53374,53374,l10n_bg_city.village,Ogoya,SFO43-00,l10n_bg.S68134,l10n_bg.65869,,normal,base.bg
l10n_bg.53391,53391,l10n_bg_city.village,Ograzhden,DOB12-15,l10n_bg.S72624,l10n_bg.14711,l10n_bg.36467,normal,base.bg
l10n_bg.53401,53401,l10n_bg_city.village,Odorovtsi,MON07-00,l10n_bg.S48489,l10n_bg.06570,,normal,base.bg
l10n_bg.53415,53415,l10n_bg_city.village,Odranitsa,PER19-00,l10n_bg.S55871,l10n_bg.30778,,normal,base.bg
l10n_bg.53429,53429,l10n_bg_city.village,Odrintsi,HKV11-00,l10n_bg.S77195,l10n_bg.32024,,normal,base.bg
l10n_bg.53463,53463,l10n_bg_city.village,Ozarnovtsi,PER08-00,l10n_bg.S55871,l10n_bg.06286,,normal,base.bg
l10n_bg.53477,53477,l10n_bg_city.village,Okoliite,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.53504,53504,l10n_bg_city.village,Oman,JAM03-00,l10n_bg.S87374,l10n_bg.05284,,normal,base.bg
l10n_bg.53521,53521,l10n_bg_city.village,Omarchevo,SHU18-00,l10n_bg.S83510,l10n_bg.36079,,normal,base.bg
l10n_bg.53549,53549,l10n_bg_city.village,Onogur,DOB27-00,l10n_bg.S72624,l10n_bg.72271,,normal,base.bg
l10n_bg.53610,53610,l10n_bg_city.village,Opletnya,SFO43-00,l10n_bg.S68134,l10n_bg.65869,,normal,base.bg
l10n_bg.53641,53641,l10n_bg_city.village,Orach,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.53713,53713,l10n_bg_city.village,Oreshari,KRZ15-41,l10n_bg.S40909,l10n_bg.39970,l10n_bg.69688,normal,base.bg
l10n_bg.53758,53758,l10n_bg_city.village,Oreshets,VID16-06,l10n_bg.S10971,l10n_bg.21097,l10n_bg.14489,normal,base.bg
l10n_bg.53761,53761,l10n_bg_city.village,Oreshets,PDV01-00,l10n_bg.S56784,l10n_bg.00702,,normal,base.bg
l10n_bg.53792,53792,l10n_bg_city.village,Oreshets,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.53789,53789,l10n_bg_city.village,Oreshino,HKV11-00,l10n_bg.S77195,l10n_bg.32024,,normal,base.bg
l10n_bg.53881,53881,l10n_bg_city.village,Orlova mogila,DOB15-00,l10n_bg.S72624,l10n_bg.72624,,normal,base.bg
l10n_bg.53948,53948,l10n_bg_city.village,Orlovtsi,GAB05-09,l10n_bg.S14218,l10n_bg.14218,l10n_bg.22959,normal,base.bg
l10n_bg.53967,53967,l10n_bg_city.village,Orlyane,LOV36-00,l10n_bg.S43952,l10n_bg.75054,,normal,base.bg
l10n_bg.53970,53970,l10n_bg_city.village,Orsoya,MON24-00,l10n_bg.S48489,l10n_bg.44238,,normal,base.bg
l10n_bg.54050,54050,l10n_bg_city.village,Oselna,SFO18-00,l10n_bg.S68134,l10n_bg.27632,,normal,base.bg
l10n_bg.54081,54081,l10n_bg_city.village,Osen,TGV35-00,l10n_bg.S73626,l10n_bg.73626,,normal,base.bg
l10n_bg.54095,54095,l10n_bg_city.village,Osenarite,VTR04-09,l10n_bg.S10447,l10n_bg.10447,l10n_bg.12098,normal,base.bg
l10n_bg.54136,54136,l10n_bg_city.village,Osenovo,BLG01-00,l10n_bg.S04279,l10n_bg.02676,,normal,base.bg
l10n_bg.54242,54242,l10n_bg_city.village,Oslarka,SZR36-00,l10n_bg.S68850,l10n_bg.81414,,normal,base.bg
l10n_bg.54256,54256,l10n_bg_city.village,Oslen Krivodol,VRC27-00,l10n_bg.S12259,l10n_bg.47714,,normal,base.bg
l10n_bg.54314,54314,l10n_bg_city.village,Ostra mogila,SZR31-00,l10n_bg.S68850,l10n_bg.68850,,normal,base.bg
l10n_bg.54359,54359,l10n_bg_city.village,Ostri pazlak,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.54376,54376,l10n_bg_city.village,Ostritsa,SML38-00,l10n_bg.S67653,l10n_bg.80371,,normal,base.bg
l10n_bg.54420,54420,l10n_bg_city.village,Ostrovche,RAZ26-00,l10n_bg.S61710,l10n_bg.61710,,normal,base.bg
l10n_bg.54434,54434,l10n_bg_city.village,Ostrokaptsi,VID16-00,l10n_bg.S10971,l10n_bg.21097,,normal,base.bg
l10n_bg.54448,54448,l10n_bg_city.village,Ostar kamak,HKV33-00,l10n_bg.S77195,l10n_bg.77181,,normal,base.bg
l10n_bg.54554,54554,l10n_bg_city.village,Ochusha,SFO25-00,l10n_bg.S68134,l10n_bg.38902,,normal,base.bg
l10n_bg.54517,54517,l10n_bg_city.village,Oshane,VID01-00,l10n_bg.S10971,l10n_bg.03616,,normal,base.bg
l10n_bg.54523,54523,l10n_bg_city.village,Oshanite,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.54537,54537,l10n_bg_city.village,Oshtava,BLG28-00,l10n_bg.S04279,l10n_bg.14492,,normal,base.bg
l10n_bg.55049,55049,l10n_bg_city.village,Pavlevtsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.55083,55083,l10n_bg_city.village,Padala,KNL38-00,l10n_bg.S41112,l10n_bg.62671,,normal,base.bg
l10n_bg.55097,55097,l10n_bg_city.village,Padalo,KRZ15-41,l10n_bg.S40909,l10n_bg.39970,l10n_bg.69688,normal,base.bg
l10n_bg.55141,55141,l10n_bg_city.village,Padine,PER19-00,l10n_bg.S55871,l10n_bg.30778,,normal,base.bg
l10n_bg.55227,55227,l10n_bg_city.village,Palat,BLG49-00,l10n_bg.S04279,l10n_bg.69969,,normal,base.bg
l10n_bg.55258,55258,l10n_bg_city.village,Palilula,MON04-00,l10n_bg.S48489,l10n_bg.05236,,normal,base.bg
l10n_bg.55350,55350,l10n_bg_city.village,Panitsovo,BGS15-00,l10n_bg.S07079,l10n_bg.51500,,normal,base.bg
l10n_bg.55364,55364,l10n_bg_city.village,Panicharevo,KNL04-00,l10n_bg.S41112,l10n_bg.04501,,normal,base.bg
l10n_bg.59358,59358,l10n_bg_city.village,Panichishte,KNL41-00,l10n_bg.S41112,l10n_bg.65365,,normal,base.bg
l10n_bg.55405,55405,l10n_bg_city.village,Panovtsi,SFO20-00,l10n_bg.S68134,l10n_bg.32901,,normal,base.bg
l10n_bg.55419,55419,l10n_bg_city.village,Pancharevo,SOF46-00,l10n_bg.S68134,l10n_bg.68134,,normal,base.bg
l10n_bg.55442,55442,l10n_bg_city.village,Papratliva,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.55453,55453,l10n_bg_city.village,Paramun,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.55467,55467,l10n_bg_city.village,Paril,BLG52-00,l10n_bg.S04279,l10n_bg.77058,,normal,base.bg
l10n_bg.55498,55498,l10n_bg_city.village,Parchovtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.55525,55525,l10n_bg_city.village,Paspal,KRZ02-00,l10n_bg.S40909,l10n_bg.00607,,normal,base.bg
l10n_bg.55542,55542,l10n_bg_city.village,Pastuh,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.55587,55587,l10n_bg_city.village,Patreshko,LOV34-00,l10n_bg.S43952,l10n_bg.73198,,normal,base.bg
l10n_bg.55600,55600,l10n_bg_city.village,Paunovo,SFO20-00,l10n_bg.S68134,l10n_bg.32901,,normal,base.bg
l10n_bg.55628,55628,l10n_bg_city.village,Pashkul,HKV11-00,l10n_bg.S77195,l10n_bg.32024,,normal,base.bg
l10n_bg.55645,55645,l10n_bg_city.village,Pashovo,HKV28-00,l10n_bg.S77195,l10n_bg.65677,,normal,base.bg
l10n_bg.55693,55693,l10n_bg_city.village,Peykovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.55703,55703,l10n_bg_city.village,Peyna,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.55717,55717,l10n_bg_city.village,Peyovtsi,GAB05-05,l10n_bg.S14218,l10n_bg.14218,l10n_bg.14814,normal,base.bg
l10n_bg.55734,55734,l10n_bg_city.village,Pelatikovo,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.55796,55796,l10n_bg_city.village,Penkovtsi,GAB05-07,l10n_bg.S14218,l10n_bg.14218,l10n_bg.18215,normal,base.bg
l10n_bg.55814,55814,l10n_bg_city.village,Penkyovtsi,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.55837,55837,l10n_bg_city.village,Pepelina,RSE08-00,l10n_bg.S63427,l10n_bg.20184,,normal,base.bg
l10n_bg.55868,55868,l10n_bg_city.village,Perilovets,VID03-00,l10n_bg.S10971,l10n_bg.05195,,normal,base.bg
l10n_bg.55912,55912,l10n_bg_city.village,Pesnopoy,KRZ02-19,l10n_bg.S40909,l10n_bg.00607,l10n_bg.63402,normal,base.bg
l10n_bg.55930,55930,l10n_bg_city.village,Pesochnitsa,MON02-00,l10n_bg.S48489,l10n_bg.03928,,normal,base.bg
l10n_bg.55988,55988,l10n_bg_city.village,Pet kladentsi,RSE04-00,l10n_bg.S63427,l10n_bg.07603,,normal,base.bg
l10n_bg.56011,56011,l10n_bg_city.village,Petkovtsi,VTR13-01,l10n_bg.S10447,l10n_bg.27190,l10n_bg.03054,normal,base.bg
l10n_bg.56023,56023,l10n_bg_city.village,Petkovtsi,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.56157,56157,l10n_bg_city.village,Petrov dol,SML16-00,l10n_bg.S67653,l10n_bg.46045,,normal,base.bg
l10n_bg.56191,56191,l10n_bg_city.village,Petrovtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.56229,56229,l10n_bg_city.village,Petsovtsi,GAB05-23,l10n_bg.S14218,l10n_bg.14218,l10n_bg.57675,normal,base.bg
l10n_bg.56246,56246,l10n_bg_city.village,Pechinska,SML16-00,l10n_bg.S67653,l10n_bg.46045,,normal,base.bg
l10n_bg.56252,56252,l10n_bg_city.village,Peshakovo,VID09-00,l10n_bg.S10971,l10n_bg.10971,,normal,base.bg
l10n_bg.56294,56294,l10n_bg_city.village,Peshtera,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.56318,56318,l10n_bg_city.village,Peshterna,LOV19-00,l10n_bg.S43952,l10n_bg.44327,,normal,base.bg
l10n_bg.56352,56352,l10n_bg_city.village,Piperitsa,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.56383,56383,l10n_bg_city.village,Piramidata,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.56424,56424,l10n_bg_city.village,Pirinets,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.56455,56455,l10n_bg_city.village,Pisanitsa,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.56486,56486,l10n_bg_city.village,Pisarevo,SHU22-00,l10n_bg.S83510,l10n_bg.52009,,normal,base.bg
l10n_bg.56544,56544,l10n_bg_city.village,Pishurka,MON26-00,l10n_bg.S48489,l10n_bg.47593,,normal,base.bg
l10n_bg.56558,56558,l10n_bg_city.village,Pishtane,SFO45-00,l10n_bg.S68134,l10n_bg.67372,,normal,base.bg
l10n_bg.56616,56616,l10n_bg_city.village,Plakuder,VID09-00,l10n_bg.S10971,l10n_bg.10971,,normal,base.bg
l10n_bg.56624,56624,l10n_bg_city.village,Plana,SOF46-00,l10n_bg.S68134,l10n_bg.68134,,normal,base.bg
l10n_bg.56650,56650,l10n_bg_city.village,Planinitsa,PER32-00,l10n_bg.S55871,l10n_bg.55871,,normal,base.bg
l10n_bg.56664,56664,l10n_bg_city.village,Planinovo,HKV32-00,l10n_bg.S77195,l10n_bg.72761,,normal,base.bg
l10n_bg.59313,59313,l10n_bg_city.village,Planinsko,SML02-00,l10n_bg.S67653,l10n_bg.44402,,normal,base.bg
l10n_bg.56678,56678,l10n_bg_city.village,Planintsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.56681,56681,l10n_bg_city.village,Planintsi,SML16-07,l10n_bg.S67653,l10n_bg.46045,l10n_bg.12718,normal,base.bg
l10n_bg.56705,56705,l10n_bg_city.village,Plachka,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.56736,56736,l10n_bg_city.village,Plenimir,DOB12-00,l10n_bg.S72624,l10n_bg.14711,,normal,base.bg
l10n_bg.56842,56842,l10n_bg_city.village,Plazishte,SFO56-00,l10n_bg.S68134,l10n_bg.48324,,normal,base.bg
l10n_bg.56887,56887,l10n_bg_city.village,Pobit kamak,KNL50-00,l10n_bg.S41112,l10n_bg.73047,,normal,base.bg
l10n_bg.56900,56900,l10n_bg_city.village,Pobak,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.56914,56914,l10n_bg_city.village,Povalirazh,SFO45-00,l10n_bg.S68134,l10n_bg.67372,,normal,base.bg
l10n_bg.56993,56993,l10n_bg_city.village,Podgorie,SFO25-00,l10n_bg.S68134,l10n_bg.38902,,normal,base.bg
l10n_bg.57090,57090,l10n_bg_city.village,Pozharevo,SLS34-00,l10n_bg.S66425,l10n_bg.73496,,normal,base.bg
l10n_bg.57114,57114,l10n_bg_city.village,Pozhernik,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.57145,57145,l10n_bg_city.village,Pokrovan,HKV11-00,l10n_bg.S77195,l10n_bg.32024,,normal,base.bg
l10n_bg.57188,57188,l10n_bg_city.village,Poletintsi,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.57193,57193,l10n_bg_city.village,Poletkovtsi,VID22-00,l10n_bg.S10971,l10n_bg.40525,,normal,base.bg
l10n_bg.68103,68103,l10n_bg_city.village,Polkovnik Ivanovo,DOB15-00,l10n_bg.S72624,l10n_bg.72624,,normal,base.bg
l10n_bg.57251,57251,l10n_bg_city.village,Polkovnik Lambrinovo,SLS31-00,l10n_bg.S66425,l10n_bg.66425,,normal,base.bg
l10n_bg.57319,57319,l10n_bg_city.village,Polska Skakavitsa,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.57399,57399,l10n_bg_city.village,Polyana,SML27-00,l10n_bg.S67653,l10n_bg.63207,,normal,base.bg
l10n_bg.57474,57474,l10n_bg_city.village,Pomezhdin,MON14-00,l10n_bg.S48489,l10n_bg.14773,,normal,base.bg
l10n_bg.57501,57501,l10n_bg_city.village,Pomoshtitsa,TGV24-00,l10n_bg.S73626,l10n_bg.57649,,normal,base.bg
l10n_bg.57529,57529,l10n_bg_city.village,Ponor,SFO26-00,l10n_bg.S68134,l10n_bg.38978,,normal,base.bg
l10n_bg.57532,57532,l10n_bg_city.village,Popari,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.57546,57546,l10n_bg_city.village,Popgergevtsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.57550,57550,l10n_bg_city.village,Popgrigorovo,DOB15-00,l10n_bg.S72624,l10n_bg.72624,,normal,base.bg
l10n_bg.57604,57604,l10n_bg_city.village,Popkralevo,SLS31-00,l10n_bg.S66425,l10n_bg.66425,,normal,base.bg
l10n_bg.87802,87802,l10n_bg_city.village,Popovi livadi,BLG11-00,l10n_bg.S04279,l10n_bg.17395,,normal,base.bg
l10n_bg.57666,57666,l10n_bg_city.village,Popovtsi,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.57683,57683,l10n_bg_city.village,Popovtsi,SFO20-00,l10n_bg.S68134,l10n_bg.32901,,normal,base.bg
l10n_bg.57707,57707,l10n_bg_city.village,Popraykovtsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.57710,57710,l10n_bg_city.village,Poprelka,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.57724,57724,l10n_bg_city.village,Poprusanovo,SLS15-11,l10n_bg.S66425,l10n_bg.35242,l10n_bg.57889,normal,base.bg
l10n_bg.57738,57738,l10n_bg_city.village,Poprusevtsi,VTR13-01,l10n_bg.S10447,l10n_bg.27190,l10n_bg.03054,normal,base.bg
l10n_bg.57741,57741,l10n_bg_city.village,Popska,VTR13-01,l10n_bg.S10447,l10n_bg.27190,l10n_bg.03054,normal,base.bg
l10n_bg.57755,57755,l10n_bg_city.village,Popska,GAB29-00,l10n_bg.S14218,l10n_bg.65927,,normal,base.bg
l10n_bg.57769,57769,l10n_bg_city.village,Popsko,HKV11-00,l10n_bg.S77195,l10n_bg.32024,,normal,base.bg
l10n_bg.57827,57827,l10n_bg_city.village,Poroyno,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.57858,57858,l10n_bg_city.village,Poruchik Kardzhievo,DOB20-00,l10n_bg.S72624,l10n_bg.40097,,normal,base.bg
l10n_bg.57861,57861,l10n_bg_city.village,Poruchik Chunchevo,DOB17-00,l10n_bg.S72624,l10n_bg.35064,,normal,base.bg
l10n_bg.59327,59327,l10n_bg_city.village,Potok,GAB05-27,l10n_bg.S14218,l10n_bg.14218,l10n_bg.81904,normal,base.bg
l10n_bg.57916,57916,l10n_bg_city.village,Potoka,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.57921,57921,l10n_bg_city.village,Potop,SFO17-00,l10n_bg.S68134,l10n_bg.27303,,normal,base.bg
l10n_bg.57964,57964,l10n_bg_city.village,Potsarnentsi,PER36-00,l10n_bg.S55871,l10n_bg.61577,,normal,base.bg
